GlobalTick;ProblemType;ResourceType;PmId;VmId;AppId;CPUAll;MEMAll;STORAll;CPUUse;MEMUse;STORUse
18132;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18133;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18134;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18135;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18136;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18137;wasteOfResources;VM;1;151;;15;15;9;5;5;2;
18138;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18139;wasteOfResources;VM;1;151;;15;15;9;5;5;2;
18140;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
18141;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18142;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18143;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
18144;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
18145;wasteOfResources;VM;5;212;;15;15;9;5;5;2;
18146;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18147;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18148;wasteOfResources;VM;2;216;;27;26;24;17;18;19;
18149;wasteOfResources;VM;1;216;;27;26;24;17;18;19;
18150;wasteOfResources;VM;1;216;;27;26;24;17;18;19;
18151;wasteOfResources;VM;1;216;;27;26;24;17;18;19;
18152;wasteOfResources;VM;2;216;;27;26;24;17;18;19;
18153;wasteOfResources;VM;1;216;;27;26;24;17;18;19;
18154;wasteOfResources;VM;3;210;;43;27;30;30;23;21;
18155;wasteOfResources;VM;3;210;;43;27;30;32;25;22;
18156;wasteOfResources;VM;3;210;;43;27;30;34;23;18;
18157;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18158;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
18159;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18160;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18161;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18162;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18163;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
18164;wasteOfResources;VM;4;214;;29;34;14;28;22;11;
18165;wasteOfResources;VM;4;205;;15;15;9;5;5;2;
18166;wasteOfResources;VM;4;205;;15;15;9;5;5;2;
18167;wasteOfResources;VM;3;178;;15;15;9;5;5;2;
18168;wasteOfResources;VM;4;60;;15;15;9;5;5;2;
18169;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18170;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18171;wasteOfResources;VM;2;60;;15;15;9;5;5;2;
18172;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18173;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18174;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18175;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18176;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18177;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18178;wasteOfResources;VM;1;217;;53;24;23;43;20;16;
18179;wasteOfResources;VM;1;217;;53;24;23;38;14;14;
18180;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18181;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18182;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18183;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18184;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18185;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18186;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18187;wasteOfResources;VM;5;206;;15;15;9;5;5;2;
18188;wasteOfResources;VM;5;206;;15;15;9;5;5;2;
18189;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18190;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
18191;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18192;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18193;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18194;wasteOfResources;VM;5;185;;15;15;9;5;5;2;
18195;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
18196;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
18197;wasteOfResources;VM;5;212;;15;15;9;5;5;2;
18198;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18199;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18200;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18201;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18202;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18203;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18204;wasteOfResources;VM;5;97;;15;15;9;5;5;2;
18205;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
18206;wasteOfResources;VM;1;216;;27;26;26;14;16;17;
18207;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
18208;wasteOfResources;VM;3;210;;45;27;31;33;24;14;
18209;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18210;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
18211;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18212;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18213;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18214;wasteOfResources;VM;1;100;;15;15;9;5;5;2;
18215;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18216;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
18217;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
18218;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18219;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18220;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18221;wasteOfResources;VM;2;211;;15;15;9;5;5;2;
18222;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18223;wasteOfResources;VM;4;214;;29;34;14;27;19;12;
18224;wasteOfResources;VM;6;209;;15;15;9;5;5;2;
18225;wasteOfResources;VM;5;209;;15;15;9;5;5;2;
18226;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18227;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18228;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18229;wasteOfResources;VM;1;217;;53;24;23;38;19;16;
18230;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18231;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18232;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18233;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18234;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18235;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18236;wasteOfResources;VM;3;186;;15;15;9;5;5;2;
18237;wasteOfResources;VM;2;186;;15;15;9;5;5;2;
18238;wasteOfResources;VM;3;186;;15;15;9;5;5;2;
18239;wasteOfResources;VM;3;186;;15;15;9;5;5;2;
18240;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18241;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18242;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18243;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18244;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18245;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18246;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18247;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18248;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18249;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18250;wasteOfResources;VM;5;185;;15;15;9;5;5;2;
18251;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18252;wasteOfResources;VM;5;212;;15;15;9;5;5;2;
18253;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18254;wasteOfResources;VM;5;185;;15;15;9;5;5;2;
18255;wasteOfResources;VM;6;72;;15;15;9;5;5;2;
18256;wasteOfResources;VM;1;216;;27;26;26;24;17;15;
18257;wasteOfResources;VM;6;72;;15;15;9;5;5;2;
18258;wasteOfResources;VM;2;97;;15;15;9;5;5;2;
18259;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18260;wasteOfResources;VM;3;210;;46;27;30;36;23;17;
18261;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18262;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18263;wasteOfResources;VM;3;210;;46;27;30;27;25;26;
18264;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18265;wasteOfResources;VM;6;195;;15;15;9;5;5;2;
18266;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
18267;wasteOfResources;VM;5;1;;15;15;9;5;5;2;
18268;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18269;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
18270;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18271;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18272;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18273;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
18274;wasteOfResources;VM;2;211;;15;15;9;5;5;2;
18275;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18276;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
18277;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
18278;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18279;wasteOfResources;VM;1;217;;52;24;23;41;18;13;
18280;wasteOfResources;VM;1;217;;52;24;23;41;16;15;
18281;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18282;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18283;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18284;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18285;wasteOfResources;VM;2;178;;15;15;9;5;5;2;
18286;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18287;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18288;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18289;wasteOfResources;VM;6;195;;15;15;9;5;5;2;
18290;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18291;wasteOfResources;VM;3;186;;15;15;9;5;5;2;
18292;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18293;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18294;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18295;newApp;APP;;;175;;;;0;0;0
18296;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18297;wasteOfResources;VM;3;60;;15;15;9;5;5;2;
18298;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18299;wasteOfResources;VM;6;64;;15;15;9;5;5;2;
18300;wasteOfResources;VM;3;64;;15;15;9;5;5;2;
18301;wasteOfResources;VM;6;204;;15;15;9;5;5;2;
18302;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18303;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18304;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18305;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18306;wasteOfResources;VM;1;216;;27;26;25;25;20;17;
18307;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18308;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18309;wasteOfResources;VM;4;214;;29;32;14;26;22;13;
18310;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18311;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18312;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18313;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18314;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18315;wasteOfResources;VM;4;151;;15;15;9;5;5;2;
18316;wasteOfResources;VM;3;210;;47;27;33;37;26;14;
18317;wasteOfResources;VM;3;82;;15;15;9;5;5;2;
18318;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18319;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18320;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18321;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
18322;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18323;wasteOfResources;VM;3;210;;47;27;33;31;26;21;
18324;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18325;wasteOfResources;VM;3;210;;47;27;33;36;25;13;
18326;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18327;wasteOfResources;VM;5;212;;15;15;9;5;5;2;
18328;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18329;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18330;wasteOfResources;VM;1;217;;51;24;23;38;14;14;
18331;wasteOfResources;VM;1;211;;15;15;9;5;5;2;
18332;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18333;wasteOfResources;VM;3;212;;15;15;9;5;5;2;
18334;wasteOfResources;VM;3;212;;15;15;9;5;5;2;
18335;wasteOfResources;VM;2;212;;15;15;9;5;5;2;
18336;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18337;wasteOfResources;VM;5;185;;15;15;9;5;5;2;
18338;wasteOfResources;VM;5;185;;15;15;9;5;5;2;
18339;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18340;wasteOfResources;VM;4;178;;15;15;9;5;5;2;
18341;wasteOfResources;VM;3;178;;15;15;9;5;5;2;
18342;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
18343;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18344;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18345;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18346;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18347;wasteOfResources;VM;4;100;;15;15;9;5;5;2;
18348;wasteOfResources;VM;4;100;;15;15;9;5;5;2;
18349;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18350;wasteOfResources;VM;4;100;;15;15;9;5;5;2;
18351;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18352;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18353;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18354;wasteOfResources;VM;1;60;;15;15;9;5;5;2;
18355;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18356;wasteOfResources;VM;1;216;;27;26;25;20;19;17;
18357;wasteOfResources;VM;5;195;;15;15;9;5;5;2;
18358;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18359;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18360;wasteOfResources;VM;1;60;;15;15;9;5;5;2;
18361;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18362;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18363;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18364;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18365;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18366;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18367;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18368;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18369;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18370;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18371;wasteOfResources;VM;2;1;;15;15;9;5;5;2;
18372;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
18373;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
18374;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18375;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18376;wasteOfResources;VM;3;210;;47;27;29;34;25;16;
18377;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18378;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18379;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18380;wasteOfResources;VM;1;217;;51;24;23;38;20;14;
18381;wasteOfResources;VM;6;204;;15;15;9;5;5;2;
18382;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18383;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18384;wasteOfResources;VM;6;204;;15;15;9;5;5;2;
18385;wasteOfResources;VM;2;204;;15;15;9;5;5;2;
18386;wasteOfResources;VM;2;204;;15;15;9;5;5;2;
18387;wasteOfResources;VM;2;204;;15;15;9;5;5;2;
18388;wasteOfResources;VM;2;212;;15;15;9;5;5;2;
18389;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18390;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18391;wasteOfResources;VM;5;185;;15;15;9;5;5;2;
18392;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18393;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18394;wasteOfResources;VM;3;178;;15;15;9;5;5;2;
18395;wasteOfResources;VM;4;214;;29;32;14;5;5;2;
18396;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18397;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18398;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18399;wasteOfResources;VM;5;206;;15;15;9;5;5;2;
18400;wasteOfResources;VM;5;206;;15;15;9;5;5;2;
18401;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18402;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18403;wasteOfResources;VM;4;100;;15;15;9;5;5;2;
18404;wasteOfResources;VM;4;100;;15;15;9;5;5;2;
18405;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18406;wasteOfResources;VM;1;216;;27;26;24;19;16;16;
18407;wasteOfResources;VM;2;213;;15;15;9;5;5;2;
18408;wasteOfResources;VM;2;216;;27;26;24;19;16;16;
18409;wasteOfResources;VM;2;216;;27;26;24;19;16;16;
18410;wasteOfResources;VM;2;216;;27;26;24;19;16;16;
18411;wasteOfResources;VM;4;100;;15;15;9;5;5;2;
18412;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18413;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18414;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18415;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18416;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18417;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18418;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18419;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18420;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18421;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18422;wasteOfResources;VM;5;195;;15;15;9;5;5;2;
18423;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18424;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18425;wasteOfResources;VM;1;1;;15;15;9;5;5;2;
18426;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
18427;wasteOfResources;VM;3;210;;45;27;32;32;22;19;
18428;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18429;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18430;wasteOfResources;VM;1;217;;50;24;23;36;16;13;
18431;wasteOfResources;VM;1;217;;50;24;23;43;22;15;
18432;wasteOfResources;VM;1;217;;50;24;23;37;21;14;
18433;wasteOfResources;VM;1;82;;15;15;9;5;5;2;
18434;wasteOfResources;VM;1;82;;15;15;9;5;5;2;
18435;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18436;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18437;wasteOfResources;VM;1;137;;15;15;9;5;5;2;
18438;wasteOfResources;VM;2;212;;15;15;9;5;5;2;
18439;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18440;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18441;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18442;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
18443;wasteOfResources;VM;3;210;;45;27;32;34;24;20;
18444;wasteOfResources;VM;3;178;;15;15;9;5;5;2;
18445;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18446;wasteOfResources;VM;1;185;;15;15;9;5;5;2;
18447;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18448;wasteOfResources;VM;4;214;;15;15;9;5;5;2;
18449;wasteOfResources;VM;2;214;;15;15;9;5;5;2;
18450;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18451;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18452;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18453;wasteOfResources;VM;2;82;;15;15;9;5;5;2;
18454;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18455;wasteOfResources;VM;4;214;;15;15;9;5;5;2;
18456;wasteOfResources;VM;4;188;;15;15;9;5;5;2;
18457;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18458;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18459;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18460;wasteOfResources;VM;2;216;;27;26;25;26;21;17;
18461;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18462;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18463;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18464;wasteOfResources;VM;5;72;;15;15;9;5;5;2;
18465;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18466;wasteOfResources;VM;2;100;;15;15;9;5;5;2;
18467;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18468;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18469;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18470;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18471;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
18472;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18473;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18474;wasteOfResources;VM;5;195;;15;15;9;5;5;2;
18475;wasteOfResources;VM;5;195;;15;15;9;5;5;2;
18476;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18477;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18478;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18479;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18480;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18481;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18482;wasteOfResources;VM;1;217;;53;24;22;36;16;13;
18483;wasteOfResources;VM;5;213;;15;15;9;5;5;2;
18484;wasteOfResources;VM;1;213;;15;15;9;5;5;2;
18485;wasteOfResources;VM;5;100;;15;15;9;5;5;2;
18486;wasteOfResources;VM;6;110;;15;15;9;5;5;2;
18487;wasteOfResources;VM;6;209;;15;15;9;5;5;2;
18488;wasteOfResources;VM;6;209;;15;15;9;5;5;2;
18489;wasteOfResources;VM;6;97;;15;15;9;5;5;2;
18490;wasteOfResources;VM;6;97;;15;15;9;5;5;2;
18491;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18492;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18493;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18494;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18495;wasteOfResources;VM;1;212;;15;15;9;5;5;2;
18496;wasteOfResources;VM;3;178;;15;15;9;5;5;2;
18497;wasteOfResources;VM;4;1;;15;15;9;5;5;2;
18498;wasteOfResources;VM;3;210;;45;27;29;27;26;16;
18499;wasteOfResources;VM;3;210;;45;27;29;33;25;22;
18500;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18501;wasteOfResources;VM;2;185;;15;15;9;5;5;2;
18502;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
18503;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
18504;wasteOfResources;VM;3;210;;45;27;29;32;26;20;
18505;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18506;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18507;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18508;wasteOfResources;VM;2;206;;15;15;9;5;5;2;
18509;wasteOfResources;VM;4;214;;15;15;9;5;5;2;
18510;wasteOfResources;VM;2;216;;27;26;26;21;15;18;
18511;wasteOfResources;VM;2;216;;27;26;26;19;21;15;
18512;wasteOfResources;VM;2;216;;27;26;26;20;13;17;
18513;wasteOfResources;VM;1;216;;27;26;26;20;13;17;
18514;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18515;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18516;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18517;wasteOfResources;VM;2;188;;15;15;9;5;5;2;
18518;wasteOfResources;VM;4;214;;15;15;9;5;5;2;
18519;wasteOfResources;VM;2;214;;15;15;9;5;5;2;
18520;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18521;wasteOfResources;VM;2;54;;15;15;9;5;5;2;
18522;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18523;wasteOfResources;VM;3;54;;15;15;9;5;5;2;
18524;wasteOfResources;VM;2;54;;15;15;9;5;5;2;
18525;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18526;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18527;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18528;wasteOfResources;VM;4;82;;15;15;9;5;5;2;
18529;wasteOfResources;VM;2;195;;15;15;9;5;5;2;
18530;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18531;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18532;wasteOfResources;VM;1;217;;52;24;23;36;18;13;
18533;wasteOfResources;VM;1;217;;52;24;23;35;16;16;
18534;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18535;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18536;wasteOfResources;VM;3;151;;15;15;9;5;5;2;
18537;wasteOfResources;VM;1;213;;15;15;9;5;5;2;
18538;wasteOfResources;VM;1;213;;15;15;9;5;5;2;
18539;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18540;wasteOfResources;VM;2;151;;15;15;9;5;5;2;
18541;wasteOfResources;VM;2;137;;15;15;9;5;5;2;
18542;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
18543;wasteOfResources;VM;3;72;;15;15;9;5;5;2;
18544;wasteOfResources;VM;4;185;;15;15;9;5;5;2;
18545;wasteOfResources;VM;3;185;;15;15;9;5;5;2;
18546;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18547;wasteOfResources;VM;4;206;;15;15;9;5;5;2;
18548;wasteOfResources;VM;4;214;;15;15;9;5;5;2;
18549;wasteOfResources;VM;3;214;;15;15;9;5;5;2;
18550;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
18551;wasteOfResources;VM;2;72;;15;15;9;5;5;2;
18552;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
18553;wasteOfResources;VM;3;1;;15;15;9;5;5;2;
18554;wasteOfResources;VM;3;210;;43;27;32;38;24;17;
18555;wasteOfResources;VM;4;72;;15;15;9;5;5;2;
18556;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18557;wasteOfResources;VM;3;210;;43;27;32;31;25;17;
18558;wasteOfResources;VM;3;210;;43;27;32;31;25;20;
18559;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18560;wasteOfResources;VM;5;205;;15;15;9;5;5;2;
18561;wasteOfResources;VM;3;210;;43;27;32;33;25;21;
18562;wasteOfResources;VM;3;210;;43;27;32;30;25;20;
18563;wasteOfResources;VM;5;211;;15;15;9;5;5;2;
18564;wasteOfResources;VM;5;60;;15;15;9;5;5;2;
18565;wasteOfResources;VM;4;60;;15;15;9;5;5;2;
18566;wasteOfResources;VM;1;216;;27;26;25;18;18;16;
